,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
3365,32,3,5,8890890.0,1,674951.0,1,1,1,2,2,1,0,82.31896595,-1.281942664,-2.099406206,1968.638397,172.02731640000005,6.572485866,2.223659029,5.855719637999999,-35.92683002,6.390914851000002,-0.9006501140000001,2.386666352,0.197393876,73.57069997,-8.086888566,-2.27123966,0.468201474,84.53289659,49.24360099,-2.579027974,4713.305326,109.9995168,100.5195624,-0.292905192,252.83661630000003,55.7699313,1.87257232,5.283358765,-0.286759367,3.942426623,-2.052901448,50.0,6.448050792,4.4062619430000005,-119.4767001,-3.732115666,-0.401701101,29.63783636,-26.65137939,0,0,0,1,0,0,0,0
3366,39,3,1,1000018221.0,0,8882417.0,0,2,2,0,0,1,0,86.36974394,-0.8214965959999999,3.988507687,1927.239233,142.6286392,6.009654692000001,-2.700646233,5.625031872999999,-21.81452517,16.90728189,-12.94101361,3.423390341,-0.051679144,76.92859611,-4.94871777,1.539036981,0.447867271,103.241966,23.2424469,4.89932156,2097.540664,109.8135414,47.10904887,6.399230255,396.0484857,389.5702389,-1.087144066,4.87425354,8.366066916,9.379772701,2.368826272,50.0,5.925965883,-8.30892988,-125.1450404,-2.501449346,12.93047026,31.23328747,-17.67680951,0,0,0,1,0,0,0,0
3367,46,2,3,8890890.0,1,1000018217.0,0,2,0,0,2,1,0,88.83979892,-1.389173846,-2.0058448980000003,2100.683886,192.0687054,6.5355268739999985,2.070429599,6.548951205,-21.09659327,13.58458199,2.91149406,3.5027191280000003,0.473151759,80.63968284,-5.410393359,-1.449084398,0.423856084,96.40844416,26.51774186,-4.048076337,2872.9444670000007,109.3588258,53.18481310000001,-11.85789875,349.8004851,345.3147876,-11.16888016,4.859901733,-2.226727014,7.94615274,-1.933309381,50.0,6.430580618,4.4456449010000005,-129.2840427,-3.733152789,-3.731678532,29.42812368,-18.85742402,0,0,0,1,0,0,0,0
3368,58,2,2,1000018221.0,0,8890876.0,1,3,1,1,0,0,1,85.97728997,-1.120113187,3.725178176000001,1875.586529,146.10433899999995,6.121517183,-2.562100561,5.667734384,-23.1531597,15.222715300000004,-10.25180896,3.145488372,0.061377512,77.98025757,-5.461001966,1.8003413680000002,0.445862209,100.02991740000002,25.68125236,-30.24330369,2639.939504,91.76496066,46.58507896,-60.65621911,340.6387736,326.21865319999995,-39.59453791,4.097203979,6.6172370260000015,8.497772917999999,2.253880166,50.0,6.012401511,-7.7921056910000015,-124.7703412,-3.1933477210000003,10.34939391,26.945120000000006,-18.88348651,1,0,0,0,0,0,0,1
3369,59,3,1,1000018221.0,0,8899597.0,0,3,1,0,0,0,1,85.44334154,-1.051475481,3.649926533,1729.191361,154.4439643,6.10778844,-2.546918892,5.7833468020000005,-21.14452309,17.85518374,-8.555465104,3.365503211,0.14009960300000002,76.7944878,-5.043965745,2.032918193,0.449471531,102.4198104,28.05764323,28.13426112,2725.576128,96.774525,56.66062642,52.29415186,388.858162,249.1357998,33.90634264,4.995505981,5.814540857000001,9.978638797,2.251118833,50.0,6.008528395,-7.639509987999999,-123.9529601,-2.940480582,8.891230978,28.73712099,-16.91534033,0,0,0,0,0,0,1,1
3370,76,7,6,1000018221.0,0,8884529.0,0,3,2,3,2,1,0,84.46023000000002,-1.114538481,4.277144927,1987.778363,134.3926679,5.959302134,-2.701583636,5.904697195,-24.40906914,15.38305198,-15.75089252,2.8877453180000003,-0.036977792,75.91180146,-5.732655302,1.293629727,0.454014855,84.80605485,9.414404955,-10.88791249,2504.539184,106.3499508,8.228180796,-28.10134697,159.8974096,147.1311895,-16.76457324,1.5514459230000002,9.943014539,8.702942843999999,2.366804002,50.0,5.855877204,-8.682608164,-122.4569723,-3.1264624960000003,14.83644603,28.09242167,-19.18797262,0,0,1,0,0,0,0,0
3371,78,1,2,8890890.0,1,9999665.0,1,3,0,0,1,1,0,89.58952556,-2.293455617,-3.790550144,2179.53914,217.945715,6.574735685,1.852988792,6.62116997,-19.63235902,14.5792379,11.39340293,2.833008159,-0.673394904,81.09634743,-6.04137337,-1.609797499,0.420976828,101.2360432,34.59377388,-16.83834714,3118.5476280000007,104.2521105,73.87050596,-35.091595500000004,363.9931609,133.32726670000002,-21.62331315,5.763502807999999,-7.5135531160000015,8.814801543,-1.600736841,50.0,6.4109058260000005,8.30162652,-130.1041864,-5.7705907939999985,-12.72484296,30.33766269,-17.24543041,0,0,1,0,0,0,0,0
3372,107,4,4,1000018221.0,0,8890876.0,1,4,1,1,2,0,2,84.91533939,-0.360415979,3.192910712,1905.21456,150.4331199,5.941885017000001,-2.7228210980000003,5.958160135,-21.58656255,17.43081087,-9.909567561,3.808300612,-0.585060912,76.60652623,-4.445169504,1.316449237,0.449573323,93.40527233,9.814817495,4.204594319,926.7166283,109.3334548,9.063528977999999,12.09112661,162.6809377,160.5375237,7.306463389,1.4051239009999998,6.3826391560000015,9.566970493,2.474958654,50.0,5.901300659,-6.58071507,-123.3386203,-1.429872071,9.704934156,27.48830117,-17.62727309,0,0,0,1,0,0,0,1
3373,121,2,2,8890890.0,1,1000018217.0,0,4,1,1,0,1,0,88.84793148,-2.427479772,-2.850412809,2113.189463,207.4527678,6.726157861,1.941161022,6.712070525,-13.42980993,20.85603357,10.85186877,3.384093339,0.237915552,81.11392590000001,-4.986718402,-0.7777712790000001,0.421433386,104.4364588,19.49585129,22.94306814,1587.791767,99.31033039,29.36527335,47.30043225,298.1400382,290.248813,30.36912139,2.725829468,-6.838165967,12.27961038,-1.756912879,50.0,6.560003135,6.1369833510000005,-129.23311529999998,-5.853593141,-11.5452481,27.35051863,-11.44171344,0,0,0,0,0,1,0,0
3374,141,4,3,1000018221.0,0,8884530.0,1,5,2,1,1,0,1,84.81172648,-0.051011569000000014,3.714412391,1750.726053,127.5837632,5.934510424,-2.896037948,5.652212236,-28.67570991,10.65734933,-13.89501589,3.497197105,-0.5852318639999999,77.13995581,-5.4209348089999985,1.1091445290000002,0.4513883870000001,99.3520578,11.95502074,25.35393956,2137.6604230000007,95.83301401,16.53029148,54.00026835,230.5803875,230.5803875,33.44436898,2.019035645,8.522611328,5.720166369,2.59006703,50.0,5.912152844,-7.5477994860000015,-123.1286588,-1.029614315,13.02248482,25.51615314,-23.43367817,0,0,0,0,0,1,0,1
3375,149,1,3,8890890.0,1,8899275.0,1,5,0,1,1,1,0,87.5172804,-3.201602859,-2.8493920530000003,2211.993239,201.4052484,6.477014334,2.025122794,6.682918966,-16.808875699999998,19.10411701,7.502076814,2.141544952,0.042212386,78.91192467,-6.416674845,-1.406880353,0.431317736,97.71222186,7.634152052999999,1.621047683,1033.657909,109.6531636,4.429482262,8.726674423,140.35013840000002,138.0458899,5.282966602,1.1414215090000002,-5.114815995,11.69659336,-1.838153625,50.0,6.256499112999999,6.12475046,-127.0963905,-7.568804676,-8.223725592000001,30.19146205,-13.36798119,0,0,0,1,0,0,0,0
3376,161,1,2,1000018221.0,0,10000013.0,1,6,0,1,0,0,1,84.57426619,-1.611393786,3.813099256,1690.68484,155.43994740000005,6.0712337860000005,-2.681856742,5.477859922,-23.45388536,16.75345852,-7.673483611,2.605396454,0.251459282,76.30008924,-6.00149362,2.373461168,0.456377485,95.39578194,29.85835286,-22.91325067,3097.874715,100.0486105,58.68857796,-45.7189923,363.45139930000005,355.805146,-28.078529,5.139107056,5.310777923,9.449897761,2.352246592,50.0,5.9140404260000015,-7.920855244,-122.6000125,-4.221868732,7.968880336000002,27.43504162,-17.99437365,0,1,0,0,0,0,0,1
3377,166,3,4,1000018221.0,0,8899597.0,0,6,1,2,1,1,0,85.1247214,-2.117154846,4.749400291000001,1895.910106,137.7945677,6.02751776,-2.502205545,5.825313932,-23.61863449,15.34010195,-13.94542586,2.083668877,0.76050397,77.44554801,-6.544349265,2.130626895,0.4492353770000001,99.53638283,14.8814255,-13.46652314,3220.774956,104.9916428,23.92317154,-32.81328886,291.8949673,282.5876137,-24.19188311,2.919917603,8.908487041,8.887392796,2.12203223,50.0,5.840218938,-9.814779593999999,-123.3641125,-5.312463547,13.65611884,25.74890289,-18.55026579,0,1,0,0,0,0,0,0
3378,179,2,4,8890890.0,1,674951.0,1,6,0,1,2,1,0,79.54799389,-1.218936941,-2.0186004680000003,2023.965862,184.43691830000003,6.417142041,2.293601687,5.933872632000001,-37.28259854,7.4767363489999985,0.5834153320000001,2.178662449,0.468928381,71.81891221,-8.254398342,-1.907678148,0.481518892,87.99220972,47.34254872,-28.98085403,4035.16511,93.96638885,108.447483,-57.18661066,269.44586860000004,69.05327479,-33.82861832,5.84201355,-1.001495994,4.472811195,-2.132993813,50.0,6.299190029,4.0564955860000005,-115.5596594,-3.514658715,-1.326007392,25.72319809,-26.25192731,1,0,0,0,0,0,0,0
3379,193,3,5,1000018212.0,0,8884529.0,0,7,2,3,1,1,0,88.70086608,-2.399086023,1.65656681,2168.009884,164.7180626,6.543235356,-0.765307837,6.0894751189999985,-16.055305,19.88473888,-5.442344621,2.984116359,0.31377418,79.25721348,-5.455459042999999,0.616070982,0.431480149,94.18891756,7.5362682639999985,-16.40306339,2093.146601000001,103.3354891,8.071815687,-37.70561732,166.40656230000005,145.7055368,-22.06028168,1.470823364,3.5556489210000004,11.70915376,0.640587895,50.0,6.350025163,-3.558959244,-128.8030298,-5.888657802000001,5.824885299999999,32.94604271,-12.99204293,0,0,1,0,0,0,0,0
3380,203,2,4,8890890.0,1,8888443.0,1,7,1,2,1,0,0,87.32232432,-1.429359611,-2.982818959,2140.636702,225.0974696,6.380244222999999,2.023488262,6.729970823,-23.66248537,12.04742877,12.12217773,3.100269373,0.305694719,79.24369684,-5.95481668,-0.657030486,0.430096513,102.2597514,13.6565973,-34.67852713,2085.55618,87.15194666,19.18568528,-67.11585379,235.6635486,234.248784,-41.89818502,2.088164673,-7.675041256,7.1548077060000015,-1.831828553,50.0,6.27672068,6.29531261,-127.0154844,-3.804298252,-12.40842965,28.52866379,-20.6066934,1,0,0,0,0,0,0,1
3381,214,5,6,8890890.0,1,8894839.0,0,7,2,3,2,1,0,87.73427036,-2.422811987,-3.499178137,2210.900063,203.7788225,6.434384044,2.014442075,6.6864418610000005,-14.76393687,21.44117579,9.462218977000001,2.982941508,-0.401008703,77.85603927,-5.275898744,-1.667321264,0.433068375,94.23822761,32.59753658,25.27340055,3375.907265,98.41403786,64.31494179,49.13829231,335.9591958000001,202.2523165,30.4867823,5.009685669,-6.594317097,12.89326584,-1.784999939,50.0,6.266892226,7.53402206,-127.31189779999998,-5.788229178,-10.47939925,33.86362226,-11.68463647,0,0,0,0,0,1,0,0
3382,216,1,2,1000018212.0,0,8884530.0,1,8,0,1,0,0,0,72.80213644,0.934431832,0.867526067,2113.322295,338.384855,6.526607967,-0.860014205,5.409418195,-62.52954983,-7.941557732000001,3.126376983,2.191351225,0.213264147,66.03216732,-10.73925265,1.457506326,0.531765403,92.86810537,16.28624811,1.325330633,2397.674439,109.7335357,25.90481654,7.649613972,278.1762086,277.589715,8.41770148,2.941821899,-1.36736651,-4.5570898060000005,0.780816999,50.0,6.567327578,-1.688878756,-105.7019818,-0.041882964,-1.511512177,21.87031951,-37.21153974,0,0,0,1,0,0,0,1
3383,231,1,5,668943.0,1,8894845.0,0,8,0,2,2,0,0,92.71256414,-1.427677826,-2.222727687,2059.55711,227.48166290000003,5.690812482,1.992304051,5.648599524,-18.9241272,14.13401643,15.44856329,2.78105713,1.205706105,83.7888646,-4.98334469,0.6882288529999999,0.413819307,79.927433,12.57386035,-34.60462462,3052.446623,84.57241525,10.38446038,-70.33783139,160.13564169999995,159.3623843,-42.05749372,1.6684259030000002,-8.976714276000001,8.024080765,-1.813681451,50.0,5.557966229,4.687743837,-134.6710074,-4.019533782,-16.29383085,32.42227461,-17.60936367,1,0,0,0,0,0,0,1
3384,240,3,7,668943.0,1,663837.0,1,8,0,2,2,1,0,76.16278657,1.41195504,-0.957307347,2244.58161,41.05242908,6.12825018,1.459546994,5.389615291,-59.97845921,-10.14487505,-8.794310876,2.453683282,-0.17051713,69.05493774,-9.787425454,-2.61338923,0.5080805620000001,98.45659981,25.44175309,-23.63696842,2610.197169,101.1528143,48.76108204,-43.22118806,356.5709454,348.5275612,-24.04933452,4.669796753,4.358871378,-5.880668111,-1.368151242,50.0,6.213273318,2.108788772,-110.5739239,0.944894372,5.284751457,23.52630634,-39.30384585,0,1,0,0,0,0,0,0
3385,275,1,3,668943.0,1,8888443.0,1,9,0,0,2,0,0,86.57775797,-0.536528331,-2.833090603,2276.976079,195.9406717,5.6116310610000015,1.901457405,5.40552143,-29.77690046,8.977319006,2.5745551730000003,2.626945045,-0.540349166,77.4056978,-6.135442019,-2.347570662,0.448054678,106.55369640000002,19.60888181,-16.04813698,998.9678264,105.4459999,37.73143185,-31.32235479,364.7964138,364.7964138,-18.78758778,3.971542969,-2.369284231,4.977107222,-1.651094534,50.0,5.543721195,6.127072359,-125.5552025,-2.1752138640000003,-3.687742982,31.32791633,-24.42728184,0,0,1,0,0,0,0,1
3386,280,2,5,668943.0,1,9999668.0,0,9,0,2,2,1,0,91.28717615,-1.4550318080000002,-3.040259464,2055.341648,239.3162201,5.652897386,1.783481722,5.712247706,-22.89717736,11.18802808,18.9089532,2.387236469,0.524568339,82.49124119,-5.760577702999999,0.526820037,0.420198479,93.61952206,5.915459863,-25.14402177,3100.928035000001,96.1327038,3.749334924,-53.46476077,138.3556804,107.6493156,-30.21566616,1.154473267,-11.12022031,6.47177069,-1.540748397,50.0,5.517132809,6.396317669,-132.5189456,-4.148306219,-19.52795946,31.61655451,-20.80912303,0,1,0,0,0,0,0,0
3387,293,5,3,668943.0,1,8894845.0,0,9,2,1,1,0,1,92.65416115,-2.044918418,-3.023248615,2170.021147,223.5696741,5.616737644,2.030089654,5.690392223,-18.93086652,14.75962322,14.07064357,2.130079436,0.382719549,82.2161809,-5.636407257999999,-0.34574858700000005,0.41775839,95.62253702,16.99072207,-0.422720921,1820.620846,109.9671862,27.37941726,-2.679377062,284.7807193999999,284.2936698000001,-4.13140644,3.007676392,-8.707531816,8.718932735,-1.784611992,50.0,5.43329122,6.613318242999999,-134.2847955,-5.445722278,-15.41188417,37.38684401,-16.74198535,0,0,0,1,0,0,0,1
3388,296,6,3,668943.0,1,674951.0,1,9,2,1,1,0,1,91.9654667,-0.958439184,-2.891780212,2089.944581,236.4152575,5.694650295,1.780987416,5.635823729,-23.18761065,10.75317764,16.24224671,2.867062433,0.434667662,82.33885468,-5.336087694,0.182121206,0.419307355,105.5980243,18.18119093,-30.86268978,2004.049061,91.89621205,33.23266743,-60.45617625,331.1992917,325.4208994,-37.39174497,3.457949829,-9.713324386,6.1046239789999985,-1.5454182369999998,50.0,5.598707032999999,6.18205866,-133.4415781,-3.03272842,-17.137859600000002,34.46728779,-21.40325737,1,0,0,0,0,0,0,1
3389,298,7,2,668943.0,1,663837.0,1,9,2,1,0,1,0,91.67006487,-1.461233728,-3.1859260289999995,2027.908352,234.1366413,5.68644149,1.885812841,5.783177662000001,-23.36977469,10.63784346,14.75963864,2.377232105,0.148981678,82.10297901,-5.881859004,-0.385715013,0.419719963,92.96241182,29.73187451,-10.02692678,3704.362586,108.7643245,58.14709616,-16.43867399,325.29039710000006,320.1681357,-5.460686035,4.971100464,-9.063965278,6.24702863,-1.631974284,50.0,5.552156957999999,6.909241119,-132.9852222,-4.178179415,-15.8757932,34.34896550000001,-21.23220009,0,0,0,1,0,0,0,0
3390,4,2,1,8894855.0,0,8890876.0,1,1,1,0,0,1,0,80.61501466,-1.106658868,3.488677801,2089.361713,145.0868824,6.531191457,-2.555654198,4.730973916,-30.4528852,14.8921202,-10.42371322,2.941566417,-0.110752569,73.00326546,-6.720115142999999,1.560467688,0.484658961,93.50863172,41.51446982,-13.20558552,3469.3350240000004,108.0394731,93.49685701,-20.67517839,317.9681198,95.18479933,-6.344166495,5.878737182999999,6.485580384,8.069896612,2.212886565,50.0,6.393458851,-6.757699733,-116.80822,-3.322358813,8.867477504,24.13621362,-21.14039815,0,0,0,1,0,0,0,0
3391,25,2,3,9999955.0,0,8894845.0,0,1,0,1,1,0,2,77.24997534,0.269633359,1.770738255,2133.783966,171.5323449,6.008608992,-1.7725121680000002,5.448567682,-39.33639025,8.746564375,-1.308865688,2.983102992,-0.223466437,69.89414724,-7.09270195,1.5246691,0.499076467,91.4197127,29.59093274,28.1149712,2480.736772,95.27964833,56.39575994,54.97035778,356.177755,344.59070539999993,36.4115925,4.832162476000001,1.267359198,4.573851829,1.6172300730000002,50.0,6.0059654710000006,-3.42964763,-112.2072395,-0.651173195,1.591495211,23.15007016,-26.43040201,0,0,0,0,0,0,1,1
3392,56,1,3,9999955.0,0,8888861.0,1,2,0,1,1,1,0,84.98561879,-1.4541358480000002,3.387022786,2013.379894,147.80025869999997,6.244295312,-1.692672332,5.28805798,-19.43773788,20.97087772,-13.22985957,3.256509344,0.388632927,75.83707592,-5.105290107,0.898115288,0.457518336,86.75988092,33.283655800000005,1.587190631,3773.213064,109.650353,65.40864449,8.76239442,327.60985330000005,322.0719039,10.78431691,5.020053101,8.199067846,11.63943971,1.393558455,50.0,6.098039111,-6.843955919,-123.13460259999998,-3.782981649,12.29504625,29.75821575,-14.71993644,0,0,0,1,0,0,0,0
3393,62,2,6,9999955.0,0,8899275.0,1,2,1,3,2,0,0,83.28396575,-2.183859832,3.319316477,2029.625441,143.4117782,6.034714636,-1.564820134,5.534111727999999,-24.19621227,17.16815593,-12.77359405,1.972890134,0.476448796,75.19026526,-6.714935502,0.916645696,0.462897373,94.82707278,16.70476763,-30.27357082,1836.7433670000007,91.70980208,23.76414349,-60.73860386,241.4870149,241.2472072,-38.07792018,2.4781903080000003,7.888919751,9.874448456,1.285140501,50.0,5.829264137000001,-6.59737582,-120.7643995,-5.383367317,11.48265432,26.674975,-17.80137374,1,0,0,0,0,0,0,1
3394,66,4,2,9999955.0,0,8894845.0,0,2,2,1,0,1,0,82.76218814,-1.6573460780000002,2.752567703,1982.838725,147.9233937,6.112708809,-1.554916514,5.483659651,-20.91629877,20.59551856,-12.93229088,2.817031625,-0.055628947000000005,75.34015153,-5.558598197,0.333175528,0.46372167,92.01574748,22.59769683,-1.91117316,2730.324108,109.6805086,39.74904347,-8.370914217000001,321.331046,316.380479,-7.991864667000001,4.017109985,7.678980442999999,11.43891686,1.322402436,50.0,5.953398939,-5.361873875,-120.1884751,-4.155358416,11.18617372,24.18767218,-15.51067611,0,0,0,1,0,0,0,0
3395,84,4,4,8894855.0,0,8890876.0,1,3,1,1,2,1,1,67.5754914,-0.378123094,2.532631741,1620.4373,148.9528395,6.936034812000001,-2.24599735,4.752875358,-43.08018076,21.49279431,-12.97481159,2.987111327,-0.924115566,61.2356574,-8.323593008,0.123601346,0.578358225,89.58028661,23.16961959,-9.134522624,1539.786422,108.8260681,41.31030473,-16.02644597,299.4292849,294.0620214,-8.753165639,3.816744995,7.554880223,11.29450128,2.002802199,50.0,6.861534656,-3.956983901,-97.98824757,-1.899697669,7.240735954,17.5422834,-21.34919111,0,0,0,1,0,0,0,1
