,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult
20619,-13.60215877,1,8899332.0,1,-3.762874764,-4.76942921,14.81273654,70.69485329,6.368477625,0.119246216,,-0.124119606,-14.78908381,2.672883046,12.23989839,5,14.2830728,2,0,4,159,8882721.0,0,2,3.043503327,0.049862518,,,,6.13060818,-1.178625129,80.23841582,0,129.7033443,1930.168493,0,-6.288258902999999,-29.97753863,-0.639449856,74.01018716,0.467646244,12.2344274,20.64107049,-22.61535621,8.795073851,6.871543908,-5.056426825,-116.8201247,-2.110493659,0.992802594,50.0,6.070267971,Single
20631,47.97119949,0,1000017372.0,1,-8.714335258,-4.73779773,173.87864140000005,63.11093016,7.166867444,4.3465557860000015,3521.558646,-3.1640936610000003,-3.48204123,-2.490491541,12.03934369,5,89.16225636,2,1,7,171,8900906.0,1,1,2.732254399,-0.289726064,108.8296237,69.96275592,-16.00336393,5.6099731020000005,2.258483136,85.79529932,0,163.9123424,2025.654275,0,-5.633642477,-24.36904835,-0.93377811,77.8037476,0.434282439,1.844224201,28.34487495,-21.07246788,1.1826195659999998,7.118953604,5.516207487999999,-124.9439346,-2.610939261,-2.11247269,50.0,5.548002724,Out
20633,-9.493326677999999,0,8897229.0,0,-4.546850985,-9.815775989,10.38527909,76.27342758,6.081477931,0.08383606,,-1.378308841,6.876070702000001,-2.685382054,3.690274303,6,9.902502047,0,1,1,173,675965.0,1,2,1.7226787119999998,-0.732349156,,,,5.766897472999999,1.180542039,86.10616541,0,241.5486575,2166.736009,1,-7.744882184,-34.14126023,-1.294644059,78.00496128,0.442688762,-7.202616842,28.88556013,-28.38211217,-4.616361681,2.430359717,5.662037745,-125.1023332,-3.851478022,-0.976970319,50.0,5.649002378,Out
20641,-11.08743805,2,8897243.0,0,19.92423965,22.03732674,16.58373856,82.22546838,6.012814789,0.13235534699999998,,-1.599995629,3.977130959,-2.350231581,4.934851463,6,15.31596358,2,1,3,181,675965.0,1,4,2.960035562,-0.293677502,,,,5.65080967,1.552983309,89.37625427,0,218.6816326,2117.764674,1,-5.832095112999999,-29.82507264,-0.221517908,81.69618264,0.424337026,-4.824459846,27.85412457,-27.49853145,-2.8250664530000003,2.737849823,5.209621358,-130.01639,-1.452117038,-1.371041908,50.0,5.617138869,Out
20656,28.02359496,0,8888946.0,1,-13.02941414,-13.92898996,337.6623316,104.4501401,5.424438301,5.329996948,2319.487089,-1.884814247,-5.278042405,-0.90200482,12.44713748,6,204.6794083,1,1,4,196,8900892.0,1,1,2.581360129,-0.211610754,106.4706577,59.5600772,-27.64039959,5.973005196,1.073027087,82.80352436,0,157.0851396,1992.417728,0,-6.3868284860000015,-28.71714309,-1.065997366,76.18738228,0.461776453,3.77001308,22.56765274,-22.02537636,2.555960635,6.880508392,2.069683657,-120.4621767,-3.18355035,-0.989502968,50.0,5.858813985,Out
20677,3.275133614,0,1000025935.0,1,2.762110115,0.8077944770000001,80.8991805,94.2312351,6.286150169,0.631060181,972.2766885,-1.090600549,6.942691139,-2.405595014,4.675783915,7,78.97978858,2,0,4,217,675965.0,1,1,2.843954238,-0.007283901999999998,,,,5.693150867000001,1.632131988,88.26703333,0,235.8529647,2241.783086,0,-6.093669368,-30.515810700000007,-0.332014063,80.90381206,0.426963737,-7.466598863,26.64153259,-27.7446768,-4.468037946,2.650551,5.189681821000001,-128.471409,-1.656871775,-1.458545531,50.0,5.653819634,Single
20680,-39.17414124,0,1000025942.0,1,-1.063412567,-9.185627517999999,3.513064329,77.5766514,5.412038118,0.027313843,,-4.033519101,-19.14967015,-0.491254708,-7.283648161,7,2.783386788,2,1,5,220,675965.0,1,3,2.015666629,-0.298813628,,,,5.645626718,1.757171845,80.75368977,0,69.28094959,2598.489329,2,-8.621537756,-50.16028653,0.587180829,75.58481644,0.471283117,14.20419159,19.29754675,-37.83737952,9.999822528,-3.987013565,1.627686498,-117.5963714,-0.417173935,-1.700207451,50.0,5.662794885,Out
20688,18.22964151,3,8899332.0,1,6.628444987000001,-1.5251883919999998,272.4996902,87.10162476,4.640676418,3.248910522,1985.489725,-3.576732043,-7.648228176,-2.16639752,0.5931135129999999,7,263.297432,0,1,1,228,8900892.0,1,8,3.036432196,-1.395658733,109.905705,30.13421712,4.55131053,5.609471581,1.30114987,77.10310914,0,94.78112309,2277.678125,2,-7.409076176,-48.95746276,1.584208583,70.23561317,0.5066357979999999,4.14424447,21.72637672,-32.39023942,3.3000221260000004,-0.17215071,4.489165707,-111.8281298,1.438123592,-1.072797142,50.0,5.728425157999999,Out
20708,1.985994079,2,8899326.0,1,7.585875677000001,4.300743319,84.13422252,96.18465913,4.720564478,0.632506714,2277.765254,-2.827910777,-11.47674728,-0.67595401,0.197069953,7,81.10874386,2,1,5,248,8900892.0,1,5,2.495753203,-0.404378974,,,,5.675235999,1.193384106,78.20848756,0,91.21422028,2141.904393,2,-8.171197447,-48.92242106,0.94567044,69.55530529,0.504427143,7.194063772000001,27.41004614,-32.49744171,5.734983799999998,-0.257803453,1.71772259,-113.292702,0.245774259,-1.115552296,50.0,5.729449108,Out
20712,-8.433167086000001,2,8897237.0,0,-4.3150554360000015,-2.70774238,15.06376426,93.0095092,5.991873091,0.106514282,,0.17176538800000002,12.52268342,-2.199278315,5.444101272,8,12.32991451,0,1,1,252,675965.0,1,4,2.221805283,0.474744564,,,,5.801572957,1.470041345,89.05291906,0,246.3760703,2333.477577,1,-6.797858325,-29.81786359,-1.180642955,80.99176411,0.42739041,-12.5523805,29.32850934,-26.60181375,-7.463100834,3.3130090510000003,4.575910573,-129.4700757,-3.613601567,-1.303827131,50.0,5.692264655,Out
20716,27.07613876,1,8897229.0,0,13.00107431,-0.16945239999999998,309.0598073000001,84.08868132,5.709299027,4.35086853,2768.289124,-3.432663993,-22.01355255,0.6967734740000001,-5.997115448,8,302.3129758,1,1,2,256,675965.0,1,4,2.288841971,0.230753963,109.7144633,49.33961252,7.919863865,5.722529108,1.416117675,81.68918603,0,74.85659371,2647.751635,2,-8.332595405,-48.01713125,0.609401386,75.24757447,0.466551537,17.13676383,23.13361803,-37.01202119,11.99726784,-3.387013682,-0.769088546,-118.866666,-0.211245417,-1.460789469,50.0,5.743862621,Out
20727,8.570853369,1,8888760.0,1,33.85556482,26.9530673,153.840522,82.56659683,4.759305273,1.533289185,3605.132369,-2.266069006,-5.733745227999999,-1.186431021,2.035863014,8,151.1744535,0,0,2,267,8900892.0,1,3,1.976006296,-0.387531934,93.39383719,6.738016619,58.1170065,5.676827997999999,1.21531144,76.18931673,0,109.9809157,2101.361124,1,-8.85011645,-49.95922352,0.48763882,67.41891609999999,0.518982449,2.985764427,27.14719395,-31.14537879,2.527254017,0.87070158,2.468021073,-110.3127999,-0.659204051,-1.091703453,50.0,5.684371895,Single
20728,11.98814072,0,8888946.0,1,-2.443860764,-6.170394924,221.2523837,104.0462879,5.022667727,1.937328491,,-1.528480486,-10.9831248,0.515886753,-7.933008671,8,220.8799778,0,0,3,268,8900892.0,1,1,2.266967467,0.609896586,109.6722192,15.71666754,-8.479579023,5.940737211,1.03839628,73.95930818,0,54.33103258,2194.868333,0,-9.758820604,-60.95191975,1.489304842,67.73681323,0.524067129,6.846405291,20.14566978,-37.5119145,5.912907266,-4.610055198,-0.628943966,-107.410379,0.915832938,-1.079124184,50.0,6.035500712,Single
20729,9.366789983,0,8898911.0,1,10.94545534,3.675835705,204.4921641,103.1852602,5.38299818,1.719282837,1808.756073,-1.103842668,-16.58923183,1.982118455,3.310396265,8,202.9519326,0,0,4,269,8897256.0,0,1,1.97448364,-0.606888175,109.0619606,11.09234856,14.33129396,6.16852243,-1.082889219,82.01051381,2,101.4163769,1872.079982,0,-8.179185091,-38.71621067,-1.031771409,75.77613156,0.466588126,13.45691956,21.86771166,-29.24566113,9.298055949,2.023368723,-3.584572961,-119.2562107,-3.415580349,0.91743331,50.0,6.049272815,Single
20738,25.7080552,1,1000017377.0,1,24.65871683,10.54747025,337.5832998,90.87000815,5.160989033,4.339627075,3519.941839,0.7892579609999999,0.961153903,0.609711746,-4.61828935,8,327.6524638,1,1,6,278,8897256.0,0,4,2.588895194,-0.446120945,106.0124091,47.78243156,29.34907888,6.278873889,-1.100039782,72.67997704,0,348.1147998,1857.554741,2,-9.65851434,-59.32989862,1.3323553540000002,66.40818005,0.532367167,-0.35426050600000003,19.82371921,-35.3509982,-0.317445617,-2.846799798,-1.151853483,-105.5647808,0.699484915,1.042519271,50.0,6.358845092999999,Out
20743,-32.59269876,1,8897243.0,0,22.57392242,31.36611848,4.199913278,85.22297979,6.114340277,0.032324829,,-1.044698282,14.22293834,-3.724410604,1.5735266819999998,9,3.736384948,0,1,1,283,8899457.0,1,2,2.2251235940000003,0.162193984,,,,4.190914979,2.424886635,86.19094088,0,263.5477969,2242.373435,0,-5.618836053,-35.60336015,1.080543449,78.98869818,0.438841841,-13.9183486,24.72342588,-31.27957133,-8.738825757,0.561609777,7.724523088,-125.2615487,1.292779785,-2.146966969,50.0,4.255041018,Out
20757,-27.1025704,3,8897231.0,0,25.73639336,21.37211489,5.1186766960000005,66.99907306,6.1801703360000015,0.051277466,,-2.623708826,6.998325116,-3.945686031,2.86630974,9,4.836885876,2,1,4,297,8899457.0,1,5,2.406371449,-0.545127252,,,,4.037853956,2.52055634,85.51586227,0,247.4780915,2152.002583,1,-5.22415284,-35.02577558,1.390673719,77.94352199,0.44304289,-7.711773989,25.65475778,-30.36456421,-4.953698574,1.162331782,8.360736299,-124.2002409,1.991888305,-2.22624627,50.0,4.125094405,Out
20761,35.59548123,1,8897229.0,1,31.68104688,13.95092128,248.0555772,73.92844000000002,5.951579752000001,4.221605835,4553.549611,3.762706406,-5.089626234,4.714892405,-0.78205844,1,158.1733112,0,1,1,4,8899331.0,0,4,2.08942783,0.555989728,101.9874964,60.77907463,41.21324654,5.970855362000001,-3.401907735,79.97885694,0,81.71480935,2350.394162,2,-8.456679118,-44.28844461,-0.204978803,73.86721281,0.474731472,5.496890292000001,21.01183573,-32.67697356,4.014189942,-0.3672688320000001,-9.42733631,-116.0844534,-1.695169778,3.029732772,50.0,5.929580264,Out
20787,-42.86241108,3,8899326.0,1,-24.62363577,-41.00947172,3.970290202,64.33301896,5.785860937000001,0.032306519,,-1.271140018,5.821685962999999,-2.367084112,15.08881497,1,3.606435367,0,1,1,30,8897252.0,1,6,2.023766358,0.18395666,,,,5.726696797000001,1.901921893,88.30633398,0,201.0548119,2217.253714,2,-6.033660927000001,-21.00678683,-2.096148112,80.36556121,0.43241292,-6.348888668,28.05460166,-17.69683169,-3.83279883,8.739838225,5.113340023,-128.2923401,-5.384767301,-1.710575795,50.0,5.5415155989999985,Out
20803,19.66403789,3,8900891.0,1,-34.74427089,-24.41909476,267.4240019,96.27394033,6.663965102000001,3.0594976810000003,2376.839377,0.736132452,-14.86711841,3.580341466,19.12528944,2,245.8823673,0,0,1,46,8899331.0,0,5,2.9621051460000003,-0.977795525,97.48001511,32.67952801,-50.96621074,6.25527621,-3.018686836,86.51485895,0,142.18985680000003,2188.221198,1,-5.326339611,-17.33345498,-2.015965462,78.53117173,0.434582639,14.83182664,27.35995552,-14.33144953,9.338859112,11.23459183,-7.468148146,-125.7306727,-4.899356594,2.784800867,50.0,6.11295761,Double
20804,5.627692636,0,1000025936.0,1,-29.04933235,-26.04785102,109.6657283,95.90532087,6.817614844,0.8810870359999999,3596.760265,1.324933899,-15.59518267,4.317741159,22.38036041,2,108.1180698,0,0,2,47,8899331.0,0,1,2.82665531,-0.537594581,,,,6.452405429,-3.184062502,87.9467713,1,145.170037,2246.873373,0,-5.259563916,-12.87361959,-2.788560211,79.53744491,0.427342017,16.41248412,28.87031642,-10.3387093,10.05504821,13.37734052,-9.227917413,-127.6402677,-6.572547797,2.912004967,50.0,6.26773563,Single
20809,16.47517863,0,8900901.0,1,40.83879724,35.22011939999999,199.7166274,75.31221387,6.680738477,2.328081665,1752.387648,1.1427254690000002,-16.50201615,4.302677743,17.926243399999993,2,147.1423621,1,0,4,52,8899331.0,0,1,3.1523012560000003,-0.380312719,87.19841502,20.26877478,67.05492745,6.0074884210000015,-2.9476906730000003,85.54021511,1,137.4248215,2191.533699,0,-5.0727361680000005,-19.48535568,-1.342381981,77.36073619,0.440224951,16.25555331,27.43034291,-16.11284465,10.51677712,10.39103983,-8.91210619,-124.23085829999998,-3.432648723,2.667084756,50.0,5.909904073,Double
20817,-9.470195408,0,1000025935.0,1,-7.873116831,-9.212075447,20.28277561,63.00753654,6.54954601,0.192630005,,2.159615162,-14.92458029,5.010957102,14.56509781,2,19.47399076,2,1,6,60,8899331.0,0,1,3.176032259,0.225844594,,,,6.022127984,-3.136572614,79.93683833,0,134.38146719999997,1972.770246,0,-5.975232965,-28.69809039,-0.493898711,72.13469309,0.473402753,13.25509046,24.58847044,-21.12947444,9.87774487,8.23045951,-9.790316154,-115.9538044,-1.727692889,2.796685081,50.0,5.97566284,Out
20834,15.69621424,2,1000017371.0,0,42.40167750000001,34.79706441,199.9731428,88.30739885,6.177720527000001,1.945293579,3089.053832,-1.121242525,10.39941078,-3.082115317,4.700422915,2,140.972878,1,0,2,77,8897252.0,1,9,1.8940191,0.17601472,86.57559396,18.20031485,67.85725713,5.754569095,2.158037382,84.43801688,0,245.5120157,1660.575995,2,-7.471892407,-33.83085612,-1.125969851,77.85394009,0.446764062,-9.942465027,23.37897028,-27.78897737,-6.4821366760000005,2.858911818,6.3087267439999986,-122.8196119,-3.4080160160000004,-1.930705752,50.0,5.652149678,Double
20850,21.33001537,0,8898512.0,0,42.37352229,29.92156772,291.1898461,101.3634993,6.584486742,2.8171112060000003,2198.829861,1.401873454,-11.57999218,3.592314149,10.21725818,3,154.5817626,0,0,1,93,8899331.0,0,2,2.745833088,-0.621751949,91.26927019,32.94753257,61.3995108,6.029838599,-2.952556566,86.57603089,0,131.516292,2116.709873,1,-6.088341657999999,-25.65192399,-1.248461148,80.16644671,0.431054572,11.81717058,22.77977006,-22.51191951,7.266186552000001,5.941086463,-7.588026968999999,-125.99285559999998,-3.4640516580000003,2.711798914,50.0,5.933321911,Double
20851,18.09837366,0,8891982.0,1,-10.93346581,-6.348929905,364.8032483,105.1788037,5.539245523,3.83888855,1046.018018,2.44816283,-3.987772838,3.189909283,-6.400535017999999,3,363.7057423,0,0,2,94,8899331.0,0,1,1.805358403,-0.394672928,108.8087422,33.128004600000004,-16.14402841,5.914990597999999,-3.046413341,75.92240083,1,32.10958029,2351.321062,0,-9.661956996,-55.15599822,0.519992954,70.54641491,0.502554495,3.659404376,18.44266787,-36.56544583,2.948596553,-3.538406128,-6.032192388,-110.349943,-0.626698526,2.772643644,50.0,5.923585032,Double
20857,19.1677376,0,8900891.0,1,-4.189173007,-7.818678948,337.86462400000005,104.6906114,6.734690814,4.229594116,1916.778783,-1.246903425,6.761450611,-2.539165348,5.280005535,3,332.4715537,0,1,4,100,8889973.0,1,1,3.242749776,-0.680895516,109.1794927,39.32190493,-13.40647092,5.860122293,1.077042529,92.30255424,0,231.8573162,2124.613914,0,-5.490151974,-26.4014774,-0.456233137,84.40381216,0.405111218,-8.185053491,29.73176239,-26.57496763,-4.484120579,3.067414775,5.768808113,-134.40980109999998,-1.819905199,-0.912794645,50.0,5.819669827,Out
20862,7.152311182,0,8900893.0,1,24.38784358,18.1794391,139.38114230000002,91.44051562,5.77512162,1.194789429,2764.3084710000007,-2.127974296,-2.232519262,-1.7121058319999998,0.331815817,3,137.7228168,2,0,6,105,8889973.0,1,2,1.90429483,-0.638103571,101.1507783,4.02038281,43.22559729,5.740994691,1.14132889,88.19325539,1,99.28926611,2464.359936,1,-7.480736659,-35.13185077,-0.976534822,82.21252014,0.428611023,1.34171594,22.87375185,-31.4829457,0.791422744,0.407652993,3.913274785,-128.4350475,-3.358647061,-0.998772494,50.0,5.639024044,Single
20871,12.54457084,2,1000017372.0,0,-27.55781461,-18.84187889,215.0776036,96.0127166,5.507406054,2.11321106,3099.639399,-0.631158978,7.317379557000001,-2.001327913,10.94108171,3,214.882277,0,0,1,114,8897252.0,1,6,2.19512544,0.741296525,100.9965143,17.14062474,-43.58553611,5.905201987000001,2.003629914,87.99240381,0,213.69132,2251.002117,2,-6.466186694,-25.71803114,-1.674237535,80.26143868,0.435775183,-7.381257184,27.44746342,-21.76879583,-4.478980343,6.313954554,4.218072448,-127.8546518,-4.616908125,-1.83406307,50.0,5.742159059,Single
20883,36.35916468,2,8899327.0,0,2.1809959780000003,-0.321834559,262.3714215,88.49179819,5.5008971089999985,5.138765259,4133.316474,-0.664029286,5.553857776,-1.717819919,19.72344098,3,173.7880643,0,1,3,126,8897252.0,1,6,3.411747714,1.044812677,109.9997784,78.81250718,0.101095915,5.967885347999999,2.188925694,87.19079807,0,195.6993289,2208.0423960000007,2,-4.585108279,-18.48629056,-1.085402629,77.34695501,0.444896011,-5.669370716,33.10407367,-14.93868479,-3.608471669,10.97005735,3.609931224,-126.4981831,-3.009598156,-2.042647405,50.0,5.8611255999999985,Out
20886,-18.07226255,0,8888946.0,1,-7.815590245,-15.61746169,7.673649762,87.88287504,5.774718699,0.055591431,,-3.83027098,-5.791630931,-2.742607628,5.566861385,3,6.519435542999999,1,1,5,129,8897252.0,1,1,2.3115226580000003,-0.747523086,,,,5.707919802999999,2.288759648,81.97624468,1,134.0681314,2353.674847,0,-7.186152478,-36.31280468,-0.39757495,74.94219559,0.465771728,3.288978617,24.22424239,-27.72902067,2.302879178,3.112322507,5.882763244,-119.134479,-1.929440328,-2.058984729,50.0,5.653343133,Out
20890,15.28687266,2,1000017371.0,0,-33.95601732,-23.65423649,249.3504547,93.86932279,6.030804554,2.7696026610000004,3695.09422,-0.7221820870000001,6.14676954,-1.887197315,8.041997593,3,225.418128,2,0,6,133,8897252.0,1,4,2.818517433,0.946604899,96.69023906,24.54995836,-52.44967714,5.928965923,2.182401779,81.30656894,1,217.2558216,1603.053274,1,-6.734471211000002,-34.19293404,-0.281766642,73.91780636,0.467743129,-5.494562778,24.64450937,-25.92649183,-3.919103172,4.45619067,3.720275442,-118.2560141,-1.5621838069999998,-2.038497665,50.0,5.888534142,Single
20901,6.648234846,0,1000025935.0,1,15.45535673,13.10803929,76.36402253,62.54592422,5.969434279,0.906796265,2397.433691,0.07721355,3.739145436,-0.63329792,21.55697021,4,75.2327728,0,1,2,144,8889973.0,1,2,3.193487375,0.646959333,,,,6.313530827,0.922449918,93.95262657,0,189.8268719,2350.486195,1,-4.394107069,-10.35626598,-2.433167114,84.51762845,0.406590233,-4.152206732,34.60442883,-8.970390591000001,-2.236362006,12.49739775,1.384502233,-136.5212487,-6.146415501,-0.874441281,50.0,6.115355932999999,Out
20922,-10.4242564,3,8888763.0,1,-34.88564065,-35.63443637,13.96046856,68.70700271,5.817414481,0.129057007,,-6.83e-06,8.814882225,-1.671273646,14.31934122,4,12.83295579,1,1,2,165,8897252.0,1,7,2.323548378,1.0745330709999998,,,,5.981538528,1.894092013,86.22615371,0,211.5521735,2211.528342,2,-6.293907742999999,-23.84286641,-1.796197468,77.682789,0.444619252,-8.291449877,29.46585801,-19.17716519,-5.313186536,8.328442765,3.378002654,-125.2526045,-4.677611898,-1.762645651,50.0,5.820749199,Out
